doc_id,path,size_bytes,mtime,sha1
46475734.txt,datos/core/46475734.txt,76239,1752593195,17b4625c47672105872bef45e65a3f4eec0dba74
158555127.txt,datos/core/158555127.txt,25040,1752593237,5054570ec31869d35f5a88553a5911d0b1d38510
170344289.txt,datos/core/170344289.txt,73761,1752593360,623cbc38013a82dfb98c23768c44e879fa5f770e
85640853.txt,datos/core/85640853.txt,41151,1752593036,8be02df7665ba5719879be4c3df4cae3cc505b83
86794845.txt,datos/core/86794845.txt,10775,1752593131,b458f52dab5d57cd9270b15c46c03d4be266d7e3
138811651.txt,datos/core/138811651.txt,41628,1752593364,3390754cd83edc83539974fd6cdac92ded04badd
10172274.txt,datos/core/10172274.txt,48742,1752593221,b9155c1f93d893287517eacf4884ba1da0b22b0f
10854930.txt,datos/core/10854930.txt,48610,1752593508,1c1fd830347f96ac89875eac09963a18e1b4f5da
86666467.txt,datos/core/86666467.txt,33483,1752593132,ec67a94bd693acc465b2c9e21b5f7d6e5c697010
127957692.txt,datos/core/127957692.txt,99811,1752593129,1cf1a3ce6fde477a8c5fb8a0f5dfaf9ddad0e60b
163366921.txt,datos/core/163366921.txt,41630,1752593236,28d9f3c9318ea22af30ea633e5125dfee10de6e5
141745829.txt,datos/core/141745829.txt,50843,1752593520,cb04ea834576776e0abae7124fbe26d9a71aaffb
192279022.txt,datos/core/192279022.txt,45297,1752593031,e7d4d9f1dd63053cc5ebab0f461355fa63d61a60
70859502.txt,datos/core/70859502.txt,40057,1752593485,908320172d841318ef9132511490caa7970be393
7651960.txt,datos/core/7651960.txt,1897,1752593037,7f16ca98e838b60fe536d9781122445b93c49dde
33163585.txt,datos/core/33163585.txt,36938,1752593177,cf156727c56fa35b68fdcdcf35fa0f0f9125ec0c
130487797.txt,datos/core/130487797.txt,95777,1752593313,ce25c885a5238fc202a221d378f0b63556544f35
40932425.txt,datos/core/40932425.txt,72032,1752593026,e3504ec95be066b1f0ed09edc1a7954df5ecc671
120273888.txt,datos/core/120273888.txt,74132,1752593516,de682ab491138a8693ea8fdb00362985ea712d9a
11368022.txt,datos/core/11368022.txt,54753,1752593174,47f51ca75aa1813fd5d0db24b13cc73d17581a10
126179161.txt,datos/core/126179161.txt,210211,1752593034,ba2cc953285f66ab996bc63ea7c6981e128b8a91
126359418.txt,datos/core/126359418.txt,131402,1752593038,48fb872e12a29293d010281ece2f5647ea4fb034
82316468.txt,datos/core/82316468.txt,21638,1752593025,b3d572a0b9c54829b6f2c143c072397f4ba4a909
130147204.txt,datos/core/130147204.txt,51451,1752593068,cd9efd8386e0b190a25f23440229379cc3f05445
130457889.txt,datos/core/130457889.txt,25580,1752593028,6dd4f5ea888f3909d9ce266023aeb2698e778feb
41034413.txt,datos/core/41034413.txt,50841,1752593393,f2d40302666a1a7163111fac372cdc2f2484b96c
268598625.txt,datos/core/268598625.txt,24487,1752593365,62f676e00b17cea78cc5f40b77d357758e8ead05
148762575.txt,datos/core/148762575.txt,103354,1752593040,678297d99aea2210e565220cacfa6f779cb2a013
129220498.txt,datos/core/129220498.txt,42892,1752593029,0883b1139827c89bf4be8ba9834a491b0bc549d2
39694420.txt,datos/core/39694420.txt,95044,1752593039,586e0da1bfd3a331ed5a4a68d0427a5b55e1015b
233605829.txt,datos/core/233605829.txt,53016,1752593271,05d7071ff51ee9a7cae3c0b62729573feaa1e84d
154134193.txt,datos/core/154134193.txt,65192,1752593039,de570d466670a73bd5277f9282399fc2abd43ef6
68567727.txt,datos/core/68567727.txt,65006,1752593027,09c9db67b706d8123ae336a9cdb3226ed49134cb
7603413.txt,datos/core/7603413.txt,41522,1752593031,31ebb334639a6e6e245f2b59fda9f0e414ffb9c3
168908624.txt,datos/core/168908624.txt,41171,1752593401,a97de4fad7fc3916260529c1c03d041a967cc382
148637378.txt,datos/core/148637378.txt,18277,1752593145,c92b182ae970688eebe0666753db5b37378b4b6f
122953751.txt,datos/core/122953751.txt,51819,1752593497,4bbd6ab914acd323eeda7869d9c69e5ae1efe737
134416283.txt,datos/core/134416283.txt,62903,1752593112,1a341f847b8bd4da92f7780b399c128843619a62
191317.txt,datos/core/191317.txt,142245,1752593286,904f8127507b6788878de1984db4f82ce0c2e1c4
172065152.txt,datos/core/172065152.txt,14384,1752593029,6e35f21a3ec1f7055adee5e2411c8eda168013fd
156091913.txt,datos/core/156091913.txt,73018,1752593438,ca5281a29691b671c00b878e9b3cd1b6268d85ad
46514569.txt,datos/core/46514569.txt,68601,1752593027,e6c37ce09d47207970f3910f3d36ca0c23101fd4
172050671.txt,datos/core/172050671.txt,28668,1752593280,90fdff5cd5d9f0f04e57df49be457539a5827e74
112796666.txt,datos/core/112796666.txt,108799,1752593204,dc07f2f7f4c65f4d9ba4c7a194332d4ca324f2c5
79652812.txt,datos/core/79652812.txt,119969,1752593396,bfe7b5809d9e7c920e03a6bc8e6a2b72f6b4ce8a
25371777.txt,datos/core/25371777.txt,34877,1752593231,93a9098ba72e591a9a178ef68b15c3558a5884c4
268394725.txt,datos/core/268394725.txt,101242,1752593509,1091ac4072b671bf3965cbf6a259a56d8076ac9c
9066971.txt,datos/core/9066971.txt,50080,1752593035,5778d406b41ada9f921742d2309ab9879442957f
147635165.txt,datos/core/147635165.txt,72252,1752593024,696dfdafe9e739a61def9ba66a7601fe5958b2d9
11748074.txt,datos/core/11748074.txt,187326,1752593406,cb1a88bb48722fbce0bdcd35b8f21cc1c41fe6d7
14224719.txt,datos/core/14224719.txt,152264,1752593026,5ba4f78023bb534e8f3e21b09d1696b5768adfc6
133499304.txt,datos/core/133499304.txt,70930,1752593037,098d0a713be21e56381730c7c33906e8443a4c3d
150249367.txt,datos/core/150249367.txt,11805,1752593516,ab80d26e10e62c44e2f52c288aa2792c1f32d833
86569289.txt,datos/core/86569289.txt,87872,1752593490,100303ddc9d21bab5d12341bf328297f96ca4ef7
65409923.txt,datos/core/65409923.txt,39072,1752593033,637480ec3ef8f5887ca62a6d431a85231eb468ac
5871316.txt,datos/core/5871316.txt,431,1752593039,ca874917f046ffbb5c8de5a9fc26bbcbac26e502
83912355.txt,datos/core/83912355.txt,4036,1752593072,dbf30dc3b6469025fd968e5fc53d87aa2bd1d8ae
25177867.txt,datos/core/25177867.txt,27016,1752593511,53f4984fda0e7a896b079eaea3a9ebe2c62625e6
7897912.txt,datos/core/7897912.txt,55069,1752593079,d132f294aa5b7a6eaa52921376ef5bd54d8991c6
84090551.txt,datos/core/84090551.txt,32045,1752593508,fb7a393bda8fea9b191175f64899fd0e9a378b5c
90805550.txt,datos/core/90805550.txt,2308,1752593421,f6b0647019c0496010b456537eb86b4957501f2b
140069017.txt,datos/core/140069017.txt,30148,1752593104,6e79ec49c0df845bd355dc83e6e31d30660c4d71
45649316.txt,datos/core/45649316.txt,682569,1752593402,09829ef5f9a2595780ee12e69da33e6a3aba563f
46477044.txt,datos/core/46477044.txt,21577,1752593028,11370996786b85267805c5b32d3c48cc058642d2
162494006.txt,datos/core/162494006.txt,143709,1752593029,364dd8765e47fa17704ea8af887f695c660e8872
2930138.txt,datos/core/2930138.txt,44221,1752593129,236d782fc4ed9a9fb83a26b3d11a2d72499c7530
87543494.txt,datos/core/87543494.txt,3453,1752593193,dc11310410bc4059810da3aca498da0bff13e558
172758493.txt,datos/core/172758493.txt,38844,1752593412,efaddae1ae74e6b0b45e4f1cc8c0194e9f7ff2e9
168084571.txt,datos/core/168084571.txt,28550,1752593030,d45882dc2a9365965acd3eab408306ef3c24553b
129526597.txt,datos/core/129526597.txt,45881,1752593034,28e6aa45cde6875fd011e1150137524f7749ff45
107428557.txt,datos/core/107428557.txt,115234,1752593034,421e4848ecb2f2e2d0285926f4bded17f0c97707
135501181.txt,datos/core/135501181.txt,23401,1752593043,31440dd2ecf2e4cddacb5e2c4d5b97e30042373c
122921155.txt,datos/core/122921155.txt,87372,1752593117,8c12ea7fe529e8cb21e1ab76cb9c3334d083f13c
150843278.txt,datos/core/150843278.txt,84702,1752593284,99f6c3c20825905f9f1d9d972c2aa928529499d8
162498549.txt,datos/core/162498549.txt,138933,1752593034,8661ad82ed6f1395367b99a5c04805ee12fb5779
109895151.txt,datos/core/109895151.txt,203611,1752593038,a09273068824f8564b5f675c3b9bc1c82cf52908
20035462.txt,datos/core/20035462.txt,104969,1752593214,2404c79c4b365b7a3554b7951e7ce868779ceed2
2457417.txt,datos/core/2457417.txt,48228,1752593036,dab074d0952c515b4bcaa3edeb598f1e02049a61
68487118.txt,datos/core/68487118.txt,29564,1752593490,3b001804ba4e89e32a51f394694ca5aeecfa2a5d
171125847.txt,datos/core/171125847.txt,73970,1752593313,d617c6c931859630b45c40ed2edfe5be4b698f10
173036291.txt,datos/core/173036291.txt,141792,1752593456,535ce0dc90cd481c694598bb996c2fe30317ccfb
168663882.txt,datos/core/168663882.txt,63386,1752593374,5efd96421548b9e3173c27067e553d362f2f3e4c
148907879.txt,datos/core/148907879.txt,80445,1752593039,a13589c9be34c622f07c4364b76adba72a3443f6
2711163.txt,datos/core/2711163.txt,81440,1752593028,2e0e808588aee29613e450e28b2b8328fbeebf69
154894190.txt,datos/core/154894190.txt,68077,1752593198,a6f9a5a7e53fac21769b0d8ac5b10018ed1e6031
25357875.txt,datos/core/25357875.txt,42835,1752593032,d4fe9b9d628d9a85a0369d36725cf38e3deaa178
89672838.txt,datos/core/89672838.txt,1826,1752593358,bbc83f6d763b9a562ff579310d54200ef6458446
7654081.txt,datos/core/7654081.txt,38488,1752593317,423ba9bb9c8feb4d85fbbe1adcdae19360185717
149204920.txt,datos/core/149204920.txt,15608,1752593028,382c87a91bec6b54fb0d32ecea26df26807c6b42
135532841.txt,datos/core/135532841.txt,23792,1752593448,7ed1a7e36e52df0a9580b1895fc9e211b519efa4
11567396.txt,datos/core/11567396.txt,55494,1752593030,dff7acd03cf9d4d3ef907d24cdcfdef34027df8d
86285996.txt,datos/core/86285996.txt,147648,1752593039,495cf25f226091aa34f66a01113a0f6dc84eeb96
82330739.txt,datos/core/82330739.txt,34330,1752593029,7a36e64289f11d07756c8475fcee903f9516ef63
46819482.txt,datos/core/46819482.txt,76455,1752593034,974c6b6363cac15f2db8aefb6ac1096a61c33577
291536873.txt,datos/core/291536873.txt,155705,1752593027,868597cb4c630bc910d954b92e9f088f4907c53b
46187743.txt,datos/core/46187743.txt,44820,1752593406,d1a57690e9f427429845719527267aa839d769ba
276267782.txt,datos/core/276267782.txt,34069,1752593505,29de9e2f69bb169767c4684ae807a3093de37a83
125453084.txt,datos/core/125453084.txt,23429,1752593028,b06538f1ab7863a81ee99e08562924766129a8d1
11565627.txt,datos/core/11565627.txt,52670,1752593350,51ea2f725abdb8a71a8982a1c7258f6170d96007
132774001.txt,datos/core/132774001.txt,90722,1752593033,1f0a3e9c84958419140e6eb4c45e50bc40b16920
27157945.txt,datos/core/27157945.txt,41078,1752593036,bfec096248539cf62f851ef4ea0f9235712091df
71126526.txt,datos/core/71126526.txt,103453,1752593472,769f198b2dab42a48279a25962d391007ef0297f
69562395.txt,datos/core/69562395.txt,95474,1752593037,aac35f7ec0551a01d88819dd90000184b31bca23
87168718.txt,datos/core/87168718.txt,12213,1752593032,ae53b288b550beea9138ced1d191b6635182557b
86951550.txt,datos/core/86951550.txt,54339,1752593072,858c81a9dc2fa07c3e6082793fa25857a2d790cb
79366871.txt,datos/core/79366871.txt,114578,1752593024,a24596e89cb09803bac3edfd3710404512e5a49e
86583053.txt,datos/core/86583053.txt,80023,1752593427,30112685f15fbb023faf4dc936c6f9e4ebda2b47
24336269.txt,datos/core/24336269.txt,88615,1752593227,8789431332ba6b4ef9b2b11bc70f63e3902f3870
143673007.txt,datos/core/143673007.txt,42559,1752593132,ee7eff7c4f88d637e8266528e13e7c0ef67891f6
268600413.txt,datos/core/268600413.txt,22938,1752593354,9dc992046d744f57b452eb81c0a1ee8b64186c40
67751454.txt,datos/core/67751454.txt,52296,1752593031,02143b502793645640a19a725dde3b380694fef2
129590126.txt,datos/core/129590126.txt,17375,1752593318,689284496a52f801c460ce5446cd62ccfce246b4
82307637.txt,datos/core/82307637.txt,13278,1752593048,5533ded53c154b2d0144d42385a3e3beafd60cd3
163206321.txt,datos/core/163206321.txt,32825,1752593381,18b0a260c7ed70a4c508e077f11a7d5d6bea2745
155677110.txt,datos/core/155677110.txt,53966,1752593491,5bce1b23ecb552b8321f9fb0cf934cfbe971d934
58033786.txt,datos/core/58033786.txt,102649,1752593037,cbd2a6522fa5a2f1c6a88af52133db75439e862b
151508144.txt,datos/core/151508144.txt,87315,1752593102,bfdf7c89cd3eb9d2b11970d455b14d767924683f
46821544.txt,datos/core/46821544.txt,10785,1752593033,dbfa16c15efce7dc0cec774f124bcc9c753c9438
60254308.txt,datos/core/60254308.txt,76828,1752593282,768867da0c7f9fbd611e8a5ed84322ec85dc528a
120352499.txt,datos/core/120352499.txt,138216,1752593034,90de96627cd87335ced92627cc2f3707b5d093c4
107275438.txt,datos/core/107275438.txt,69137,1752593231,f7050f222aab7cec9ac74c428a669934ac9e54c2
32567022.txt,datos/core/32567022.txt,154890,1752593377,2e820c0f72fcbac135ce4ba5288d763e101c9441
158622099.txt,datos/core/158622099.txt,30819,1752593288,67464c669bf5bfe65e62f36835d54c8fb92c320b
158697375.txt,datos/core/158697375.txt,46533,1752593467,dc63b6cc8e3940ae6ec0157b7bee1a3f044eccf3
78502873.txt,datos/core/78502873.txt,42625,1752593037,fc23bba0144a105941a5a24257aa64cc3d6a0583
141963083.txt,datos/core/141963083.txt,42464,1752593181,094555c15f9273671c20135fed2d652bf9dcb419
151058420.txt,datos/core/151058420.txt,44645,1752593177,94371c3b0ec63e10d5b6e7368322817ec4d5b096
153227531.txt,datos/core/153227531.txt,39336,1752593224,f47be1d6edde9317fadd2a2ae5cb8eab6cd3da62
151507670.txt,datos/core/151507670.txt,72489,1752593035,22cb3220656ead5b03f8a832ba987972dd3dd838
14204209.txt,datos/core/14204209.txt,76582,1752593370,d3c31a6316e5bc118f8aeb703c27eefb70986821
158017927.txt,datos/core/158017927.txt,4462,1752593031,5124dbc8c2d582479d8962d5999ccae8906b6f68
135619321.txt,datos/core/135619321.txt,17058,1752593036,6a6532e459b28d130ddd3ed87d2503f12c75ce7b
90788511.txt,datos/core/90788511.txt,110887,1752593234,c380adece63d26d3bf0068b70277432ac374265c
85269506.txt,datos/core/85269506.txt,29473,1752593420,7cba01836e7c904fabee2d93f6b9f5c9e62659b6
84089263.txt,datos/core/84089263.txt,9181,1752593499,f1fa7bc35b472544bc2cb972d7e9894b86bd64df
132926590.txt,datos/core/132926590.txt,21891,1752593045,0427a55d73b506283d9a5d2f041ebc653b6e80ee
140229850.txt,datos/core/140229850.txt,465937,1752593061,86acea0e4b4ce660a5c67045c1714bc888197b2c
30758894.txt,datos/core/30758894.txt,56035,1752593026,4b586c3ce2ec1a092135fcca19e54694db0aa35a
108646589.txt,datos/core/108646589.txt,90011,1752593438,31843c6d3935c4ebfa2ef2e2b376e236916412a9
129001204.txt,datos/core/129001204.txt,10753,1752593031,d663e82735d25961ee67f243d649b8e6114064be
99229504.txt,datos/core/99229504.txt,52965,1752593024,8beb3e1ac6f5e85c6396023602995669950ca4fc
86579356.txt,datos/core/86579356.txt,45201,1752593456,803de706f36071512807cc42c3be2ad7521af3f1
158949647.txt,datos/core/158949647.txt,70234,1752593184,03a95d34cc5342cf18a5be3556d60b5dfdedd371
133497432.txt,datos/core/133497432.txt,83105,1752593032,bb5196577c817ae33891648e268420aabc5ee586
122484208.txt,datos/core/122484208.txt,56436,1752593152,21506f615b33cbb6b02c1448454871c74b7e502b
86284638.txt,datos/core/86284638.txt,118201,1752593037,fb1ce500e3bfff360a09900ceb4d68a7897cb1dd
89850003.txt,datos/core/89850003.txt,101625,1752593473,2dc6ff285e8e94ded08ec9002de1cd3c683255e9
127839807.txt,datos/core/127839807.txt,253690,1752593427,4cbcee02c5cefea18c73b6718dff8226abaa3387
10730061.txt,datos/core/10730061.txt,89082,1752593031,f0c5dc32a56918eb5839200e0fe09af14a7bf907
11315920.txt,datos/core/11315920.txt,38243,1752593027,8f2ad606b3f204df4637e14b1c385098b5c3f531
32241939.txt,datos/core/32241939.txt,157089,1752593039,beb35512335d2cc02b7ebf62df8d51cea3df565c
113588727.txt,datos/core/113588727.txt,23628,1752593503,af5c43b3b93f552892f8f03c8c5a5b948736ba37
90804919.txt,datos/core/90804919.txt,63567,1752593072,15dfcb020ca3d2ef9cef615c12de537644fff310
85456866.txt,datos/core/85456866.txt,23434,1752593336,59d0feecfd5c32833bf24215fee93d7d7cac2cb6
276454389.txt,datos/core/276454389.txt,19933,1752593031,0571c17684964ba310a3a537238ff16a4a37d686
14374204.txt,datos/core/14374204.txt,41704,1752593038,233a033688641ceeb60483f86f25cc584b5ef237
51702787.txt,datos/core/51702787.txt,193376,1752593037,7885cdbddd6c3878862f6781e10c1f34ce6f5e88
7634259.txt,datos/core/7634259.txt,68763,1752593048,b4756dbffe8134b81213f2b627b376e3a0c0f484
97039009.txt,datos/core/97039009.txt,108221,1752593331,db95f6648e2e1e2fbce4bcef53cea9a367f50eee
79368071.txt,datos/core/79368071.txt,84910,1752593310,e4eb43d6bfd09d8e09164d92704fb0a66da73201
268668567.txt,datos/core/268668567.txt,64610,1752593522,e0b021dbdd819873f6505b2dbf892e5fa775df5d
130247029.txt,datos/core/130247029.txt,59926,1752593033,f9f925ded1b470eb3ba26e4b624a8fc1f9cc0170
154215394.txt,datos/core/154215394.txt,4956,1752593361,7e8eb775f9dc986a5569b13bb7805ec786818a00
85605102.txt,datos/core/85605102.txt,22311,1752593211,2c69472438353ce149c125a7494b8cfb47e9118f
74693628.txt,datos/core/74693628.txt,4578,1752593030,3b5372e51bccfccaf42a1c56704829567f217099
155703599.txt,datos/core/155703599.txt,92137,1752593228,4737e4b23d2cf5eb070da5155174c4463012c5c1
157346458.txt,datos/core/157346458.txt,21124,1752593037,68b2f7bb08abf57ef0496125d985d7087d46525d
11824888.txt,datos/core/11824888.txt,88645,1752593201,244f7819d2a13ed768929dc76829401ae0d94ca5
10322061.txt,datos/core/10322061.txt,34055,1752593036,6e0a7c9e54c643c09db71ea06688e4bd621551d9
128467345.txt,datos/core/128467345.txt,7530,1752593209,81048004538f79e6c2b389b8e88706db13231b46
161523786.txt,datos/core/161523786.txt,31591,1752593105,66691fa70eb7543ce869e15777dc6e6055b7fbe3
91159355.txt,datos/core/91159355.txt,56563,1752593046,85f58bcc313207f744d4c2aa640a375f6e70d9c2
196991.txt,datos/core/196991.txt,94718,1752593042,e487d8d6154815b6df72a52fc7760e93903ab11d
122945138.txt,datos/core/122945138.txt,17531,1752593028,2530f7ced10119a9ca53122878b331d3f1b46c26
123993249.txt,datos/core/123993249.txt,55906,1752593106,89cbb25fcbdb34dbff0eea186cce885129195f94
158050357.txt,datos/core/158050357.txt,65840,1752593117,72f31116a1c57fb1d9e83995dfa639b055d6d2ca
2932375.txt,datos/core/2932375.txt,352,1752593041,6733c2ba784693e6c0a007662145f0de7207ed87
172758405.txt,datos/core/172758405.txt,25721,1752593365,9cb1ec4480da346dd17f0c8ebadf3dc07e52ae9b
129559664.txt,datos/core/129559664.txt,2069,1752593040,c8f46e90f883c759de546eedb0c7f94a733e8fc7
63332070.txt,datos/core/63332070.txt,26211,1752593026,dddbd1690793d827d4eba9d761cdd8b27e1ec04f
148297637.txt,datos/core/148297637.txt,12901,1752593068,c361d073c9d66fabde42da9287e8d9aaa67fd90a
122375206.txt,datos/core/122375206.txt,107710,1752593031,d6fd681f6c7a9c8c261a47444927e107e313c65c
10356511.txt,datos/core/10356511.txt,37592,1752593030,f91344ecd77e445ae511e008b2a8c196a470e8d8
11367256.txt,datos/core/11367256.txt,92990,1752593466,c0826a81ed40fc43bd0be97c3adf2bc67995f977
84105232.txt,datos/core/84105232.txt,1284,1752593078,c5d089a16590e28f7323ad51427655fc6ecef6bb
157929236.txt,datos/core/157929236.txt,46524,1752593322,cf8da14c9099aa993bb94d4e2e1d88dc5876e299
135562878.txt,datos/core/135562878.txt,79847,1752593025,5397587c2161d654ebfe241ddb657e174d9d5e90
103759950.txt,datos/core/103759950.txt,225948,1752593034,e71c13e78507e1703bfce73abaf8334dc44d0425
157768299.txt,datos/core/157768299.txt,9780,1752593030,c4c89bc62642b776f0a22d6c19c300f46b255ea9
69052956.txt,datos/core/69052956.txt,66209,1752593215,ade23e704d60b5e42fb39d894950bf24e80749bc
68594473.txt,datos/core/68594473.txt,30085,1752593504,dbf99979049c174802e3c14d45b6cdd6d2005cde
7426960.txt,datos/core/7426960.txt,19230,1752593520,a4a8ab2b9b789bed6eb8bfc1f8e84f5960d15516
143712121.txt,datos/core/143712121.txt,16360,1752593368,9b6844544687f4af829b9404e6e635c2acffee01
145574287.txt,datos/core/145574287.txt,7833,1752593210,c919d2181403542db85caf43be2907139ee464e0
163022937.txt,datos/core/163022937.txt,61724,1752593087,c8697d75d0d34ccff4771cd604f8f8469ee38142
96737863.txt,datos/core/96737863.txt,356673,1752593040,69e01456155b332c3048f09a16fca6f81140d4ec
268681831.txt,datos/core/268681831.txt,1732,1752593352,85b38999ea1e09d18c31edf1aea80d90b2be9f0f
86566258.txt,datos/core/86566258.txt,71236,1752593201,c3b6b888eece0a198c70551d9c5a07018168935d
37070417.txt,datos/core/37070417.txt,72339,1752593296,3c35b560880d164a0a0cd84b4d239fbea9287326
128583864.txt,datos/core/128583864.txt,94641,1752593033,8c51eef86945aa61328a4b1496eddb1de87cdfdf
85377460.txt,datos/core/85377460.txt,29525,1752593170,1a018916b2114bad51e08803017c8e1cc22b4901
123469734.txt,datos/core/123469734.txt,23968,1752593107,3920ca9744113debf0d763272584b010af20430e
10857190.txt,datos/core/10857190.txt,54281,1752593027,36c3eb899fcd4b9951c17972251b244b4f411c84
11364511.txt,datos/core/11364511.txt,15730,1752593041,0595897ce44c1ac6a0067540e68815a097e210ea
32246218.txt,datos/core/32246218.txt,260527,1752593028,e539eb02636566b0a215f2b6e6be638e5334ced1
46478398.txt,datos/core/46478398.txt,39108,1752593042,592e541867077d2ed16a7f9d03c5403e1e245d1c
150485193.txt,datos/core/150485193.txt,16005,1752593451,f3c1a83a0c6c6b35f6fe731e05efa381f9aeee16
167938078.txt,datos/core/167938078.txt,106030,1752593158,1f7ec8f0227d87c2c5fb85a1ae59e07e2d2ba588
160308826.txt,datos/core/160308826.txt,31957,1752593038,35090adba7b54bd21c74e2ca23658580584845aa
93424445.txt,datos/core/93424445.txt,197769,1752593401,724190303bcebc3b4d5f0582597365c06dd105c6
84286963.txt,datos/core/84286963.txt,117699,1752593166,6a80148960c693da18ecc1cf0bcc303babac72dc
120352892.txt,datos/core/120352892.txt,101096,1752593025,8371d34f3bfd71b833517e3794710745c41e54ac
149741086.txt,datos/core/149741086.txt,133776,1752593273,e772ba32adb08b2366f740c9cc349688f6572a52
40996926.txt,datos/core/40996926.txt,40192,1752593207,34ff9ce2b4295c3d12d1df062f9e76cf3a19beba
153677012.txt,datos/core/153677012.txt,36580,1752593030,483cad3da3f3f7fa7a29b1a9c326bfcba7daac82
14212839.txt,datos/core/14212839.txt,1611,1752593464,732cc42721fcd173db4316184ffa7b57e52039a7
291147899.txt,datos/core/291147899.txt,17176,1752593385,7d0ae6a203a4fc4945e82dd106e69bc6c96de42d
163952100.txt,datos/core/163952100.txt,171384,1752593487,79a4468b0722bd3e1eb52368fd3e68bad6a35b10
84112078.txt,datos/core/84112078.txt,8935,1752593292,206cebcd673b9679966bcb23422d6e812498af11
10861213.txt,datos/core/10861213.txt,60926,1752593222,cad2962edc2cfae67b3b50726057956a33a3de8f
46620607.txt,datos/core/46620607.txt,136533,1752593216,9b2b511be23d56eeef2090408b90a730fd35f842
126893965.txt,datos/core/126893965.txt,58911,1752593327,e2877cab6f081b7ac6a3ac411585bbd0df26c6ab
85697572.txt,datos/core/85697572.txt,8738,1752593449,16872eacd05f13edcbbe0e6d65951ee328691580
11566969.txt,datos/core/11566969.txt,18730,1752593192,e7d9738fc85aa2e5aa83f075de068cb68c788b9a
162978318.txt,datos/core/162978318.txt,108304,1752593514,b8659b1aaac35d8203d73e917d3f12a7c131ede3
61116242.txt,datos/core/61116242.txt,5404,1752593061,b98631778a328f06ef8e2d6b6a9e4af68493753d
188919.txt,datos/core/188919.txt,65994,1752593037,02e793dd8dc4cc25dbbd7d1b5f52993d5d05c51b
142112928.txt,datos/core/142112928.txt,76718,1752593349,8644a76ece251fbd8e3b7b0d00bff7a50797ad76
149624929.txt,datos/core/149624929.txt,30461,1752593310,2abc35735406f08ac29e9bf5962ab03be7817ebc
168047442.txt,datos/core/168047442.txt,78608,1752593041,a1443929ea8f0f834084a9711f07a68931e6425b
109976259.txt,datos/core/109976259.txt,383334,1752593082,3cce44b464ea83b75dc442dd438fdcb138933a02
124037154.txt,datos/core/124037154.txt,30639,1752593035,50a397a6baffddb0a8e52e756a067ea5f9ab7ac3
46469660.txt,datos/core/46469660.txt,81642,1752593204,52ff0c25cd00396ec92d1452a8848744a97dcb66
147640056.txt,datos/core/147640056.txt,38445,1752593225,e09a22612dae18f68db2a2814647b99d57efc48a
188097.txt,datos/core/188097.txt,10945,1752593034,9eb4aae2457f10045a6a23ca57c95e9ccaf18139
86351784.txt,datos/core/86351784.txt,14225,1752593076,e37a4b5a8ebf4c1810194cc1c0884743663e81b4
133766613.txt,datos/core/133766613.txt,48990,1752593430,6414204bbfdd88e6cb4c53b3049a32022e118afc
152369906.txt,datos/core/152369906.txt,117524,1752593035,7973a2b9512bfd62c6a221df2b8f07258b7d7c13
44431314.txt,datos/core/44431314.txt,46630,1752593026,6715f213b5a696ed4616490e341325dbc7f8ba64
79360702.txt,datos/core/79360702.txt,22917,1752593043,a87d39abe3c9d89d2da5caaf331755afaf1b1598
77944890.txt,datos/core/77944890.txt,20248,1752593027,463143fc4e3686e881b22acc843bd045fb2d818d
238614800.txt,datos/core/238614800.txt,91869,1752593307,a9ad7fa18caa97efff621b52522a8700d192966e
81751238.txt,datos/core/81751238.txt,25267,1752593026,27ff809b51a962192a876e556de708c44987a511
133036746.txt,datos/core/133036746.txt,33595,1752593458,533f6358417a7aedec0e5ffbaee3b1a87a86b3e0
268643930.txt,datos/core/268643930.txt,31720,1752593296,c40674b181389153b85e1d03337a9da3ede49446
135532568.txt,datos/core/135532568.txt,28494,1752593035,df5aac99ce1c93d59f2b4fc7cba28744a8c0b314
61122588.txt,datos/core/61122588.txt,8243,1752593338,bda5b07e3014cee16336cf2b86f0e219744356b7
39113653.txt,datos/core/39113653.txt,15973,1752593301,75e6e796b99c13f095fe4e649b8642254e3fec8a
125976070.txt,datos/core/125976070.txt,140956,1752593033,b95cdd3a58356ae608635f7e0106d0e4a8687414
107268815.txt,datos/core/107268815.txt,48344,1752593044,7c9ca15669c8a5d9333179a99c4b2edf102fd38f
276430098.txt,datos/core/276430098.txt,123582,1752593373,b315e7527e73c106b671acca319acbee3b86a0ce
68468434.txt,datos/core/68468434.txt,94851,1752593167,fff2c7bdefb6a89210dfebb07a1fb288840d1af9
138838479.txt,datos/core/138838479.txt,175476,1752593026,94b5f92294920d5c250cd888454a57eefcf80956
32249817.txt,datos/core/32249817.txt,9701,1752593036,07a4822a925bdb8abcca4dfc29a2cb6062f5da6b
45648781.txt,datos/core/45648781.txt,320472,1752593501,c7964761bae702e54cb8c6210b0b8e50d0e52d23
155678904.txt,datos/core/155678904.txt,74361,1752593116,983885a066279f01dac488cee58ea2990c58d027
134178984.txt,datos/core/134178984.txt,133553,1752593397,76a2c196880c16746419fa9ee7e470fb73e44c6a
86568272.txt,datos/core/86568272.txt,100403,1752593026,a8ec3c0bbeb31617064513632ccfac32d44af1fd
